blurb,name,usd_pledged,url,Weight
A watch inspired by the racing chronographs of the 1960s. At its heart is a hybrid mechanical-quartz movement made in Japan.,Helgray Silverstone - The 60s Racing Chronograph Watch,228678,,0.000362469
"Inspired by WW1 military watches, the Helgray line combines vintage style, modern Swiss movement, and affordability.",HELGRAY â Vintage military style watches with Swiss movement,159478,,0.000252783
"A new style of wallets like never before. With Ainste wallets, you will experience a different and creative twist to ordinary things.",Ainsteâ¢ - The new style of the modern wallet.,86748.008,,0.000137501
"A modern minimalist wallet system that blocks RFID signals yet allows users to express their individuality. Simple, slim, purely HuMn.",The HuMn Wallet: Mini,81294.023,,0.000128856
"A modern minimalist wallet that blocks RFID signals while keeping your money, credit cards, and business cards organized and secure.",The HuMn Wallet - the best minimal RFID blocking wallet,295402.31,,0.000468231
"REUSABLE DRY ERASE NOTEBOOK. Do you doodle,scribble,take notes in the old fashioned way,then you need something simple and re-usable.",Letterforms Dry Erase Notebook,107777.01,,0.000170833
The weighted blanket that forms to your body to make you feel safe and comfortable.,WarmEmbrace,79862,,0.000126586
"Copper infused bedding that naturally eliminates bad bacteria, renews damaged skin, and helps you find a deeper sleep than ever before.",29 Linens || Reinvent Your Rest w/ Copper-Infused Bed Sheets,110551,,0.00017523
Your new cold weather essential: A winter jacket made entirely in the USA and insulated with bison fiber,The Ultimate American Jacket: Insulated With Bison Fiber,370761.5,,0.00058768
Weâre designing the very best skis and snowboards for the next generation of women leading the charge. Why? Because #TheFutureIsFemale.,Coalition Snow YOUth Skis & Snowboards,60596,,9.60485E-05
"Were the ones weve been waiting for. High-performance skis and snowboards designed by women, for women.","Coalition Snow: Skis and snowboards by women, for women",31020,,4.91686E-05
Swiss watches not only containing real Soyuz rocket material at their heart but also connecting to the ISS live stream.,Space watches allowing to look back from space in real time.,243321.66,,0.00038568
Watches from another world. The dial is original rocket material - from Soyuz MS-02 & MS-04. Powered by a swiss mechanical movement.,Watches built from spaceborne rockets.,769873.63,,0.001220298
Based on the award winning book written by Patrick Rothfuss.,The Name of the Wind Playing Cards,589660.81,,0.000934649
Man. Machine. Synthesis. This is the newest BicycleÂ® deck from Albino Dragon inspired by our love of cyberpunk. Printed by the USPCC.,Albino Dragons Synthesis Cyberpunk Playing Cards,67108.008,,0.00010637
Introducing Dark CPL and the worlds first tempered glass GND & ND filters available in 100mm & 150mm formats.,Dark CPL & X4 GND,353001,,0.000559529
Introducing the worlds sharpest and most color neutral circular polarizer.  With Traction...,X4 Circular Polarizer,256830,,0.000407092
"The X-Series Neutral Density, Circular Polarizer & UV filters feature critically sharp performance and cutting edge designs.","X-Series Neutral Density, Circular Polarizer & UV Filters",151963,,0.000240871
"Make your walls Legoâ¢ compatible in seconds! Easy on. Easy off. Reuse multiple times. Build pixel art, shelves, organizers and more!",Brik Tile | Legoâ¢ Compatible Wall Tiles,181567,,0.000287795
"Brik Case is the Worlds most customizable laptop case. Build, collaborate and express yourself!",Brik Case,91296,,0.00014471
"Designed to cut any diameter glass bottle super easy, fast and precisely at home. Create glasses, vases, lamps,  etc.",C&C THE BOTTLE CUTTER,175537.64,,0.000278238
"Weve completely upgraded the Halograph w/ a Miyota automatic movt with day/night display, sapphire glass, & American Horween leather.",A Guaranteed Conversation Starter: The Halograph II Watch,1130416,,0.00179178
NASAâs recent ground-breaking discovery of the Trappist-1 solar system inspired us to design this otherworldly timepiece.,The Xeric Trappist-1 Moonphase Watch: Bending Time & Space,372559.13,,0.00059053
"A microbrand with a macro vision, Xeric expands the Soloscope collection. Weve perfected high-end finishing at affordable pricing.",Unmistakably XERIC: the One-Handed RQ & SQ Watch Collection,167018,,0.000264734
"A unique mechanical automatic timepiece with a design blending classic and modern. Inspired by the past, designed for the future.",The Evergraph. A Classic yet Modern Automatic Watch by Xeric,295720.78,,0.000468736
"A truly original watch - the latest & boldest design from XERIC, maker of unusual & affordable mechanical watches. More rewards added!",The SOLOSCOPE Automatic Watch by XERIC: Time to go Solo.,679310,,0.001076749
The HALOGRAPH Automatic is a living time machine. YOU are the power source.,THE HALOGRAPH An Unusual Mechanical Automatic Watch by XERIC,885594,,0.001403722
XERIC Watches: Stop strangers in their tracks with an unusual mechanical time machine beating on your wrist. Meet the XERISCOPE.,XERISCOPE: The Orbiting Mechanical Automatic Watch by XERIC,444370.38,,0.000704355
"The handy & most powerful jet-engine for SUP, canoeing, snorkeling & diving is now available! SCUBAJET is ready to use within seconds.",SCUBAJET. Most versatile electric water sports jet-engine,129159.61,,0.000204726
"A travel and camera bag designed to be different. Not just a backpack, its a bag for our everyday adventures. VINTAs the S | Series.",S | Series : Travel & Camera Bag,78100,,0.000123793
A high spec reproduction of the iconic British Rail Corporate Identity Manual.,British Rail Corporate Identity Manual,83707.547,,0.000132682
"My original MQR was very popular, so lets take it up a notch! Smaller, Lighter, and TITANIUM!",Ti-MQR | Titanium Magnetic Quick Release | EDC Keychain,77036,,0.000122107
"An ultra portable EDC utility knife, that conceals like a flash drive.  The Official Unofficial Kickstarter Reward Opener!",TK-TUKK | Titanium Utility Knife Keychain | EDC |TK-MQR,40550,,6.42743E-05
"Based off the popular TK** pen line, I set out to make the worlds greatest Mechanical Pencil - You be the judge, meet Custom Click",Custom Click | Titanium Pencil |Tactical Keychains | TKCC,21822.689,,3.45903E-05
"The WTF 2.0 is stepping it up a notch, and the KeyStiK is simplifying it up a notch. Titanium - Copper - Brass - Every Day Carry - EDC","WTF 2.0 | KeyStiK - The Keychain, Simplified",32041.689,,5.07881E-05
Precision machined exotic metals are combined to produce the greatest writing instruments in existence. TKMC & TKSP. Write like a Boss!,TKSP: Write like a Boss! #TAGS EDC Titanium Copper Brass Pen,37214.148,,5.89868E-05
TiMaG - Combines a Precision Machined Titanium or Copper body with a Super Powerful Neodymium Magnet. >> A Push Pin for Metal <<,TiMaG - Engineered Titanium Magnets - Not Potato Salad,33205.02,,5.2632E-05
The End-all of Bottle Openers! Design and Function come together - Come Join us! Grade 5 Titanium Bottle Grenade 2.0,Titanium Bottle Grenade 2.0 - Ridiculously Awesome!,26314.01,,4.17094E-05
TKMB -  Doing Simple -- Extravagantly | Write in Style | Will Last a Lifetime | Magnet & Lanyard Caps | Pen Refill Not Included,TKMB: Precision Machined -- Titanium Strong,42403,,6.72114E-05
$22-$50 - Billet G5 Titanium - Quick-Flip - Affordable - Durable - Engineered - Last a Lifetime - You wont be throwing this one away..,TiKeY - Titanium Key Holder for your WTF (and other Tools),27287.6,,4.32526E-05
*Bottle Grenades Available* *2 WTF Sizes Available in 12 Colors*   *STEALTH Version Available* *Key Organizer* And much much more!,WTF - Mini Titanium Keychain,85564.656,,0.000135625
Twist it - Screw it - Pop it - Wrench it - Crack it - Wear it - Stick it -   Fits 21 & 27 Tooth caps - Patent Pending,Bottle Grenade - The last opener you will ever need.,42560,,6.74603E-05
Arsenale is inspired in the name and design by the Royal shipyard of the Serenissima Republic of Venice (built in the XII Century),Arsenale Automatic Watch Tribute to Venice Royal Shipyard,111402.45,,0.00017658
ï¿¼The name of the watch is a tribute to the Venetian submarine called Nereide which was built in the Royal Arsenale in 1913 (Italy),Meccaniche Veneziane Nereide: Automatic Italian Diver Watch,191365.22,,0.000303326
"A revolutionary utility backpack with Regenerative FuseFabricâ¢ - Ideal for EDC, Travel, or Gym.",WOLVERINE PACK | Worlds First Self-Healing Utility Bag,82401,,0.000130611
"Waterproof, Fireproof, Small, Tough, Tiny, and Bright. A Mini Multi-Use LED Torch Light for Everyday Carry.","BULLET 02 | Worlds Smallest EDC Flashlight, Even Smaller.",280507.5,,0.000444622
"Functional, Minimal, and Refined EDC. BULLET light is more than just a tiny flashlight, it is the next step in mini everyday carry.",BULLET | Worlds Smallest LED Flashlight,353317,,0.00056003
"Worlds thinnest charger! (3/16).Built-in Apple Lightning or Micro USB charging cable. Aluminum case. PLUS,four exciting new upgrades.","TravelCard,The Charger That Fits In A Wallet, Now Upgraded!",24771,,3.92636E-05
A breakthrough credit card-sized charger for iPhoneâ¢ and Androidâ¢ users.,TravelCard. The Smartphone Charger That Fits In Your Wallet!,60345,,9.56506E-05
The Snapshotr is an innovative dual-chamber shot glass that completely separates the shot and chaser. A mixologists best friend.,The Snapshotr: Dual-Chamber Shot Glass,57692,,9.14454E-05
An easy to learn mini-cruiser built for urban commuters and non-skateboarders. Cut travel time in half while enjoying your commute.,"Elos Skateboard | Compact, stable, fun urban cruiser",125310,,0.000198624
Easy longboard cruising experience that slides into your everyday backpack. Urban commuter lifestyle. USA made quality Christmas gift.,Elos Skateboard | Easy modern last mile transportation gift.,83512.102,,0.000132372
The eco-friendly honeycomb wine rack with infinite add-on capability.,WineHive,65514.012,,0.000103844
A Premium Leather Wallet crafted by hand in America using Red Wing Leather and Guaranteed for Life.  #jointhemvmnt,Ball and Buck: A Minimalist Wallet for Men - 100% USA MADE,61255,,9.7093E-05
"Like the original, the Para-Biner V2 is a Multi-Tool EDC Carabiner that can be used with Paracord for daily tasks, camping and more!",Ti2 Para-Biner V2,42693.109,,6.76713E-05
"A multi-purpose and stylish EDC carabiner available in Titanium, Stainless, Zirconium, Bronze, and Copper.",HALO | Bond-Vox EDC Carabiner Design Collaboration,92936,,0.000147309
A Modern Titanium Yo-Yo.,Ti-Yo,15947,,2.5277E-05
The Whar-Biner is a purpose built titanium utility carabiner designed for every day carry - EDC - Multi - Tool,Ti2 Whar-Biner,46459,,7.36404E-05
Magnetically retained cap pen body for the Signo 207 available in new materials and shorty versions -- Delivers for Christmas,"Ti2 TechLiner Pen Revisited ---- Bronze, Brass and Copper",47085,,7.46327E-05
A titanium pen body for the Uni-Ball Signo 207 refill with neodymium magnets.,Ti2 TechLiner Pen,55673,,8.82452E-05
A titanium carabiner for paracord and multi-tool for everyday carry,Ti2 Para-Biner,111179,,0.000176226
A large format hard anodized aluminum cache for safe storage of critical items that can be used to boil/sterilize water in a pinch.,Ti2 Sentinel X -- Aluminum Cache,40905.352,,6.48376E-05
The Ti2 Sentinel is a titanium cache system to insure safe storage for essential items.,Ti2 Sentinel -- Titanium Cache,43220,,6.85064E-05
CNC lathe turned Titanium pen body and cap for the Pilot HITEC C pen.,Ti2 Pen,77503,,0.000122847
"Worldâs 1st Resettable Grounded Travel Adapter with USB-C PD Fast Charging for all your travel essentials i.e. iPhone X, MacBook, etc.",Passport Pro - The Safest Global Travel Adapter,124851,,0.000197897
